,index,day,dow,店舗ID,商品ID,商品価格,売上個数
16389,531018,286,Sun,6,2500005,510,1
16390,531032,286,Sun,7,2600002,2450,1
16391,531102,286,Sun,3,3200001,3890,1
16392,531133,286,Sun,6,3400001,850,1
16393,531134,286,Sun,10,3400002,1160,1
16394,531137,287,Mon,10,1000001,420,1
16395,531138,287,Mon,17,1000002,250,1
16396,531139,287,Mon,5,1000005,250,1
16397,531627,287,Mon,17,1200009,250,1
16398,531628,287,Mon,1,1200011,420,1
16399,531629,287,Mon,0,1200018,340,1
16400,531630,287,Mon,4,1200020,250,1
16401,531631,287,Mon,13,1200026,340,1
16402,531632,287,Mon,0,1200029,340,1
16403,531936,287,Mon,7,1400003,510,1
16404,532089,287,Mon,7,1600001,560,1
16405,532090,287,Mon,12,1600002,510,2
16406,532091,287,Mon,5,1600003,510,1
16407,532092,287,Mon,0,1600003,510,1
16408,532093,287,Mon,8,1600003,510,1
16409,532094,287,Mon,10,1600003,510,4
16410,532122,287,Mon,13,1800001,2720,1
16411,532123,287,Mon,13,1800002,1360,1
16412,532124,287,Mon,17,1800002,1360,1
16413,532181,287,Mon,4,2100001,930,1
16414,532182,287,Mon,3,2100002,930,1
16415,532183,287,Mon,3,2100002,930,1
16416,532184,287,Mon,14,2100003,1020,1
16417,532185,287,Mon,2,2100006,1950,1
16418,532199,287,Mon,1,2200001,1700,1
16419,532200,287,Mon,14,2200001,1700,1
16420,532218,287,Mon,5,2300001,3400,1
16421,532219,287,Mon,17,2300001,3400,1
16422,532245,287,Mon,2,2400001,2550,1
16423,532246,287,Mon,13,2400002,2550,1
16424,532247,287,Mon,6,2400007,1020,1
16425,532248,287,Mon,8,2400011,3400,1
16426,532249,287,Mon,0,2400011,3400,1
16427,532250,287,Mon,3,2400011,3400,1
16428,532264,287,Mon,12,2500001,510,1
16429,532265,287,Mon,10,2500006,420,1
16430,532284,287,Mon,15,2600003,2550,1
16431,532295,287,Mon,12,2700005,420,1
16432,532296,287,Mon,13,2700006,510,1
16433,532307,287,Mon,8,2800001,1190,1
16434,532324,287,Mon,4,3000001,600,1
16435,532325,287,Mon,12,3000002,680,1
16436,532381,287,Mon,13,3400001,850,1
16437,532382,287,Mon,0,3400003,1190,1
16438,532395,288,Tue,4,1000002,250,1
16439,532396,288,Tue,5,1000008,250,1
16440,532397,288,Tue,13,1000009,250,1
16441,532398,288,Tue,3,1000010,250,1
16442,532399,288,Tue,4,1000010,250,1
16443,532880,288,Tue,14,1200001,510,1
16444,532881,288,Tue,8,1200006,340,1
16445,532882,288,Tue,3,1200007,250,1
16446,532883,288,Tue,10,1200007,130,1
16447,532884,288,Tue,15,1200007,250,1
16448,532885,288,Tue,13,1200008,250,1
16449,532886,288,Tue,10,1200008,130,1
16450,532887,288,Tue,13,1200009,250,1
16451,532888,288,Tue,10,1200009,130,1
16452,532889,288,Tue,10,1200010,250,1
16453,532890,288,Tue,8,1200023,510,1
16454,532891,288,Tue,9,1200023,510,1
16455,532892,288,Tue,3,1200024,510,1
16456,532893,288,Tue,0,1200027,340,1
16457,532894,288,Tue,7,1200031,340,1
16458,533222,288,Tue,0,1400004,930,1
16459,533381,288,Tue,1,1600002,510,1
16460,533382,288,Tue,14,1600003,510,1
16461,533383,288,Tue,7,1600003,510,2
16462,533411,288,Tue,5,1700002,290,1
16463,533412,288,Tue,3,1700008,170,1
16464,533503,288,Tue,6,2100001,930,1
16465,533504,288,Tue,4,2100004,1700,1
16466,533519,288,Tue,14,2200001,1700,1
16467,533530,288,Tue,0,2300001,3400,1
16468,533531,288,Tue,3,2300001,3400,1
16469,533552,288,Tue,12,2400001,2550,1
16470,533553,288,Tue,7,2400001,2550,1
16471,533554,288,Tue,3,2400010,2040,1
16472,533565,288,Tue,3,2500002,420,1
16473,533566,288,Tue,3,2500005,510,1
16474,533594,288,Tue,14,2600002,3060,1
16475,533612,288,Tue,9,2700001,420,1
16476,533613,288,Tue,8,2700004,420,1
16477,533626,288,Tue,2,2800001,1190,1
16478,533658,288,Tue,3,3200001,3890,1
16479,533659,288,Tue,14,3200001,3890,1
16480,533676,288,Tue,6,3300001,1780,1
16481,533689,289,Web,3,1000001,420,1
16482,533690,289,Web,4,1000006,250,1
16483,533691,289,Web,5,1000007,250,1
16484,534192,289,Web,9,1200001,510,1
16485,534193,289,Web,5,1200009,250,1
16486,534194,289,Web,17,1200010,250,1
16487,534195,289,Web,11,1200011,420,1
16488,534196,289,Web,7,1200011,420,1
16489,534197,289,Web,7,1200012,420,1
16490,534198,289,Web,5,1200019,510,1
16491,534199,289,Web,1,1200024,510,1
16492,534200,289,Web,11,1200029,340,1
16493,534201,289,Web,10,1200029,190,1
16494,534202,289,Web,5,1200032,680,1
16495,534203,289,Web,13,1200032,680,1
16496,534204,289,Web,16,1200034,850,1
16497,534544,289,Web,1,1400003,510,1
16498,534738,289,Web,1,1600002,510,1
16499,534739,289,Web,1,1600003,510,1
16500,534758,289,Web,0,1700001,1700,1
16501,534759,289,Web,8,1700013,1360,1
16502,534760,289,Web,4,1700015,940,1
16503,534761,289,Web,7,1700018,2110,1
16504,534785,289,Web,6,1900001,2870,1
16505,534848,289,Web,8,2100005,1270,1
16506,534867,289,Web,17,2200001,1700,1
16507,534903,289,Web,1,2400004,1190,1
16508,534904,289,Web,7,2400010,2040,1
16509,534905,289,Web,14,2400011,3400,1
16510,534906,289,Web,2,2400011,3400,1
16511,534919,289,Web,0,2500005,510,1
16512,534935,289,Web,13,2600002,3060,1
16513,534936,289,Web,3,2600003,2550,1
16514,534960,289,Web,6,2700003,420,1
16515,534961,289,Web,3,2700005,420,1
16516,534962,289,Web,12,2700009,420,1
16517,535008,289,Web,0,3200001,3890,1
16518,535009,289,Web,3,3200001,3890,1
16519,535036,289,Web,6,3400002,1530,1
16520,535042,289,Web,3,3500001,420,1
16521,535046,290,Thu,8,1000001,420,1
16522,535047,290,Thu,0,1000005,250,1
16523,535048,290,Thu,7,1000005,250,1
16524,535049,290,Thu,0,1000006,250,1
16525,535050,290,Thu,8,1000007,250,1
16526,535051,290,Thu,0,1000008,250,1
16527,535052,290,Thu,13,1000009,250,1
16528,535053,290,Thu,0,1000010,250,1
16529,535054,290,Thu,10,1000010,250,1
16530,535700,290,Thu,13,1200003,510,1
16531,535701,290,Thu,1,1200004,510,1
16532,535702,290,Thu,6,1200007,250,1
16533,535703,290,Thu,6,1200008,250,1
16534,535704,290,Thu,1,1200013,510,1
16535,535705,290,Thu,15,1200013,510,1
16536,535706,290,Thu,17,1200014,510,1
16537,535707,290,Thu,7,1200014,510,1
16538,535708,290,Thu,13,1200014,310,1
16539,535709,290,Thu,16,1200016,250,1
16540,535710,290,Thu,10,1200016,120,1
16541,535711,290,Thu,17,1200021,510,1
16542,535712,290,Thu,7,1200021,510,1
16543,535713,290,Thu,4,1200022,510,1
16544,535714,290,Thu,0,1200023,510,1
16545,535715,290,Thu,17,1200027,340,1
16546,535716,290,Thu,11,1200027,340,1
16547,535717,290,Thu,7,1200029,340,1
16548,535718,290,Thu,17,1200031,340,1
16549,535719,290,Thu,7,1200031,340,1
16550,535720,290,Thu,13,1200035,850,1
16551,535721,290,Thu,0,1200035,850,1
16552,535953,290,Thu,17,1300001,1530,1
16553,536108,290,Thu,13,1400001,850,1
16554,536307,290,Thu,13,1600002,510,2
16555,536308,290,Thu,16,1600002,510,1
16556,536309,290,Thu,7,1600003,510,1
16557,536310,290,Thu,7,1600003,510,1
16558,536335,290,Thu,0,1700003,2040,1
16559,536336,290,Thu,4,1700005,1700,1
16560,536337,290,Thu,9,1700005,1700,1
16561,536338,290,Thu,13,1700013,1360,1
16562,536339,290,Thu,14,1700018,2110,1
16563,536384,290,Thu,9,1900001,2870,1
16564,536441,290,Thu,7,2100003,1020,1
16565,536442,290,Thu,0,2100006,1950,1
16566,536461,290,Thu,7,2200001,1700,1
16567,536462,290,Thu,9,2200001,1700,1
16568,536481,290,Thu,0,2300001,3400,1
16569,536482,290,Thu,14,2300001,3400,1
16570,536483,290,Thu,0,2300001,3400,1
16571,536484,290,Thu,3,2300001,3400,1
16572,536507,290,Thu,7,2400001,2550,1
16573,536508,290,Thu,3,2400003,1070,1
16574,536509,290,Thu,7,2400003,1070,1
16575,536510,290,Thu,9,2400005,2110,1
16576,536511,290,Thu,13,2400007,1020,1
16577,536512,290,Thu,0,2400009,1270,1
16578,536513,290,Thu,7,2400009,1270,1
16579,536514,290,Thu,7,2400011,3400,1
16580,536541,290,Thu,2,2500001,510,1
16581,536565,290,Thu,0,2600005,1000,1
16582,536566,290,Thu,13,2600006,2550,1
16583,536603,290,Thu,2,2800001,1190,1
16584,536616,290,Thu,8,2900001,1440,1
16585,536661,290,Thu,3,3200001,3890,1
16586,536662,290,Thu,9,3200001,3890,1
16587,536691,290,Thu,4,3400001,850,1
16588,536692,290,Thu,12,3400001,850,1
16589,536702,291,Fri,6,1000001,420,1
16590,536703,291,Fri,7,1000003,250,1
16591,536704,291,Fri,1,1000006,250,1
16592,536705,291,Fri,5,1000007,250,1
16593,536706,291,Fri,11,1000007,250,1
16594,536707,291,Fri,0,1000007,250,1
16595,536708,291,Fri,4,1000008,250,1
16596,536709,291,Fri,15,1000010,120,1
16597,537831,291,Fri,13,1200001,510,1
16598,537832,291,Fri,6,1200001,510,1
16599,537833,291,Fri,7,1200003,510,1
16600,537834,291,Fri,1,1200003,510,1
16601,537835,291,Fri,13,1200003,320,1
16602,537836,291,Fri,10,1200003,510,1
16603,537837,291,Fri,6,1200004,510,1
16604,537838,291,Fri,13,1200007,250,1
16605,537839,291,Fri,4,1200011,420,1
16606,537840,291,Fri,4,1200012,420,1
16607,537841,291,Fri,9,1200012,420,1
16608,537842,291,Fri,0,1200014,510,1
16609,537843,291,Fri,3,1200018,340,1
16610,537844,291,Fri,8,1200022,510,1
16611,537845,291,Fri,17,1200022,510,1
16612,537846,291,Fri,9,1200022,510,1
16613,537847,291,Fri,9,1200023,510,1
16614,537848,291,Fri,14,1200024,510,1
16615,537849,291,Fri,17,1200025,480,1
16616,537850,291,Fri,12,1200025,510,1
16617,537851,291,Fri,5,1200025,510,1
16618,537852,291,Fri,6,1200034,850,1
16619,537853,291,Fri,10,1200034,850,1
16620,538249,291,Fri,4,1300001,1530,1
16621,538250,291,Fri,0,1300001,1530,1
16622,538800,291,Fri,9,1600002,510,1
16623,538801,291,Fri,13,1600002,510,1
16624,538802,291,Fri,4,1600002,510,1
16625,538803,291,Fri,5,1600003,510,1
16626,538804,291,Fri,8,1600003,510,1
16627,538805,291,Fri,0,1600003,510,1
16628,538806,291,Fri,11,1600003,510,1
16629,538807,291,Fri,11,1600003,510,1
16630,538808,291,Fri,7,1600003,510,2
16631,538809,291,Fri,16,1600003,510,1
16632,538844,291,Fri,3,1700003,2040,1
16633,538845,291,Fri,6,1700005,1700,1
16634,538846,291,Fri,13,1700005,1700,1
16635,538847,291,Fri,4,1700007,1100,1
16636,538848,291,Fri,7,1700013,1360,1
16637,538849,291,Fri,9,1700014,1440,1
16638,538850,291,Fri,4,1700016,1440,1
16639,538851,291,Fri,9,1700018,2110,1
16640,538890,291,Fri,4,1800001,2720,1
16641,539000,291,Fri,12,2100001,930,1
16642,539001,291,Fri,5,2100003,1020,1
16643,539002,291,Fri,2,2100006,1950,1
16644,539031,291,Fri,6,2200001,1700,1
16645,539032,291,Fri,17,2200001,1610,1
16646,539033,291,Fri,0,2200001,1700,3
16647,539034,291,Fri,6,2200001,1700,1
16648,539035,291,Fri,14,2200001,1700,1
16649,539078,291,Fri,0,2300001,3400,1
16650,539079,291,Fri,7,2300001,3400,1
16651,539080,291,Fri,7,2300001,3400,1
16652,539123,291,Fri,10,2400001,2550,1
16653,539124,291,Fri,14,2400002,2550,1
16654,539125,291,Fri,7,2400002,2550,2
16655,539126,291,Fri,7,2400003,1070,1
16656,539127,291,Fri,6,2400003,1070,1
16657,539128,291,Fri,9,2400004,1190,1
16658,539129,291,Fri,12,2400004,1190,1
16659,539130,291,Fri,7,2400006,1090,1
16660,539131,291,Fri,7,2400006,1090,1
16661,539132,291,Fri,1,2400009,1270,1
16662,539161,291,Fri,10,2500003,510,1
16663,539162,291,Fri,6,2500005,510,1
16664,539163,291,Fri,13,2500005,510,1
16665,539201,291,Fri,5,2600002,3060,1
16666,539202,291,Fri,3,2600002,3060,1
16667,539203,291,Fri,7,2600004,1700,2
16668,539204,291,Fri,13,2600005,1000,1
16669,539205,291,Fri,3,2600005,1000,1
16670,539246,291,Fri,13,2700002,420,1
16671,539316,291,Fri,16,2900001,1440,1
16672,539375,291,Fri,17,3200001,3890,1
16673,539419,291,Fri,13,3400001,850,1
16674,539420,291,Fri,9,3400003,1190,1
16675,539421,291,Fri,10,3400003,1190,1
16676,539435,292,Sat,5,1000001,420,1
16677,539436,292,Sat,13,1000001,420,1
16678,539437,292,Sat,3,1000001,420,1
16679,539438,292,Sat,13,1000002,250,1
16680,539439,292,Sat,15,1000002,100,1
16681,539440,292,Sat,12,1000003,250,1
16682,539441,292,Sat,10,1000005,250,1
16683,539442,292,Sat,15,1000005,250,1
16684,539443,292,Sat,15,1000006,250,1
16685,539444,292,Sat,13,1000007,250,1
16686,539445,292,Sat,5,1000010,250,1
16687,539446,292,Sat,0,1000010,250,1
16688,540303,292,Sat,11,1200002,510,1
16689,540304,292,Sat,13,1200004,510,1
16690,540305,292,Sat,8,1200005,250,1
16691,540306,292,Sat,17,1200006,340,1
16692,540307,292,Sat,4,1200007,250,1
16693,540308,292,Sat,17,1200007,250,1
16694,540309,292,Sat,13,1200007,130,1
16695,540310,292,Sat,4,1200008,250,1
16696,540311,292,Sat,4,1200009,250,1
16697,540312,292,Sat,13,1200009,250,1
16698,540313,292,Sat,7,1200009,250,1
16699,540314,292,Sat,15,1200009,250,1
16700,540315,292,Sat,9,1200011,420,1
16701,540316,292,Sat,9,1200012,420,1
16702,540317,292,Sat,7,1200012,420,1
16703,540318,292,Sat,14,1200015,340,1
16704,540319,292,Sat,10,1200018,340,1
16705,540320,292,Sat,10,1200019,510,1
16706,540321,292,Sat,2,1200022,510,1
16707,540322,292,Sat,0,1200022,510,1
16708,540323,292,Sat,0,1200025,510,1
16709,540324,292,Sat,7,1200025,510,1
16710,540325,292,Sat,9,1200025,510,1
16711,540326,292,Sat,2,1200029,340,1
16712,540327,292,Sat,3,1200029,340,1
16713,540328,292,Sat,4,1200029,340,1
16714,540329,292,Sat,7,1200030,510,1
16715,540330,292,Sat,14,1200031,340,1
16716,540331,292,Sat,16,1200032,680,1
16717,540332,292,Sat,1,1200033,510,1
16718,540610,292,Sat,15,1300002,2640,1
16719,540806,292,Sat,13,1400003,510,1
16720,540807,292,Sat,0,1400003,510,1
16721,541097,292,Sat,0,1600001,560,2
16722,541098,292,Sat,11,1600002,510,1
16723,541099,292,Sat,7,1600002,510,1
16724,541100,292,Sat,5,1600003,510,1
16725,541101,292,Sat,13,1600003,510,1
16726,541102,292,Sat,3,1600003,510,1
16727,541103,292,Sat,17,1600003,510,1
16728,541104,292,Sat,10,1600003,510,1
16729,541127,292,Sat,13,1700001,1700,1
16730,541128,292,Sat,11,1700001,1700,1
16731,541129,292,Sat,8,1700004,1700,1
16732,541130,292,Sat,10,1700004,1700,1
16733,541131,292,Sat,7,1700006,170,1
16734,541132,292,Sat,8,1700007,1100,1
16735,541133,292,Sat,16,1700009,1440,1
16736,541134,292,Sat,4,1700012,940,1
16737,541135,292,Sat,0,1700016,1440,1
16738,541136,292,Sat,13,1700018,2110,1
16739,541137,292,Sat,11,1700018,2110,1
16740,541174,292,Sat,13,1900001,2870,1
16741,541255,292,Sat,12,2100003,1020,1
16742,541256,292,Sat,7,2100005,1270,1
16743,541257,292,Sat,0,2100006,1950,1
16744,541279,292,Sat,9,2200001,1700,1
16745,541280,292,Sat,6,2200001,1700,1
16746,541281,292,Sat,11,2200001,1700,1
16747,541282,292,Sat,7,2200001,1700,1
16748,541283,292,Sat,10,2200001,1700,1
16749,541314,292,Sat,6,2300001,3400,1
16750,541315,292,Sat,0,2300001,3400,1
16751,541316,292,Sat,11,2300002,6460,1
16752,541351,292,Sat,0,2400001,2550,1
16753,541352,292,Sat,9,2400001,2550,1
16754,541353,292,Sat,1,2400003,1070,1
16755,541354,292,Sat,12,2400005,2110,1
16756,541355,292,Sat,10,2400005,2110,1
16757,541356,292,Sat,13,2400006,1090,1
16758,541357,292,Sat,6,2400007,1020,1
16759,541381,292,Sat,16,2500005,510,1
16760,541382,292,Sat,17,2500006,420,1
16761,541383,292,Sat,16,2500006,420,1
16762,541384,292,Sat,3,2500006,420,1
16763,541410,292,Sat,17,2600002,3060,1
16764,541411,292,Sat,13,2600004,1700,2
16765,541441,292,Sat,10,2700004,420,1
16766,541442,292,Sat,10,2700007,590,1
16767,541474,292,Sat,12,2900001,1440,1
16768,541475,292,Sat,14,2900002,1360,1
16769,541497,292,Sat,17,3100001,1020,1
16770,541517,292,Sat,16,3200001,3890,1
16771,541518,292,Sat,5,3200001,3890,1
16772,541555,292,Sat,12,3400002,1530,1
16773,541562,293,Sun,4,1000001,420,1
16774,541563,293,Sun,8,1000005,250,1
16775,541992,293,Sun,14,1200007,250,1
16776,541993,293,Sun,4,1200007,250,1
16777,541994,293,Sun,14,1200008,250,1
16778,541995,293,Sun,3,1200008,250,1
16779,541996,293,Sun,0,1200009,250,1
16780,541997,293,Sun,14,1200009,250,1
16781,541998,293,Sun,3,1200010,250,1
16782,541999,293,Sun,13,1200024,510,1
16783,542000,293,Sun,9,1200027,340,1
16784,542001,293,Sun,3,1200033,510,1
16785,542260,293,Sun,2,1400003,510,1
16786,542403,293,Sun,7,1600001,560,1
16787,542404,293,Sun,11,1600003,510,1
16788,542504,293,Sun,9,2100002,930,1
16789,542505,293,Sun,4,2100003,1020,1
16790,542506,293,Sun,13,2100005,1270,1
16791,542523,293,Sun,1,2200001,1700,1
16792,542524,293,Sun,7,2200001,1700,1
16793,542542,293,Sun,8,2300001,3400,1
16794,542543,293,Sun,16,2300002,6460,1
16795,542558,293,Sun,3,2400002,2550,1
16796,542559,293,Sun,14,2400005,2110,1
16797,542560,293,Sun,3,2400007,1020,1
16798,542561,293,Sun,4,2400010,2040,1
16799,542562,293,Sun,14,2400011,3400,1
16800,542589,293,Sun,6,2600004,1700,1
16801,542590,293,Sun,4,2600006,2550,1
16802,542600,293,Sun,3,2700004,420,1
16803,542601,293,Sun,3,2700006,510,1
16804,542602,293,Sun,13,2700009,420,1
16805,542645,293,Sun,9,3200001,3890,1
16806,542672,294,Mon,14,1000001,420,1
16807,542673,294,Mon,4,1000001,420,1
16808,542674,294,Mon,13,1000006,250,1
16809,542675,294,Mon,17,1000007,250,1
16810,543078,294,Mon,6,1200001,510,1
16811,543079,294,Mon,13,1200003,510,1
16812,543080,294,Mon,11,1200006,340,1
16813,543081,294,Mon,2,1200007,250,1
16814,543082,294,Mon,4,1200007,250,1
16815,543083,294,Mon,7,1200007,250,1
16816,543084,294,Mon,11,1200009,250,1
16817,543085,294,Mon,1,1200010,250,1
16818,543086,294,Mon,13,1200013,510,1
16819,543087,294,Mon,17,1200015,340,1
16820,543088,294,Mon,16,1200015,340,1
16821,543089,294,Mon,8,1200015,340,1
16822,543090,294,Mon,13,1200033,510,1
16823,543474,294,Mon,1,1600001,560,1
16824,543475,294,Mon,11,1600002,510,1
16825,543492,294,Mon,10,1700001,1700,2
16826,543493,294,Mon,6,1700008,170,1
16827,543572,294,Mon,12,2100001,930,1
16828,543573,294,Mon,13,2100003,1020,1
16829,543574,294,Mon,13,2100003,620,1
16830,543575,294,Mon,17,2100006,1950,1
16831,543586,294,Mon,12,2200001,1700,1
16832,543613,294,Mon,13,2400001,2550,1
16833,543614,294,Mon,17,2400003,1070,1
16834,543615,294,Mon,13,2400004,1190,1
16835,543616,294,Mon,17,2400006,1090,1
16836,543617,294,Mon,9,2400009,1270,1
16837,543634,294,Mon,15,2500003,280,1
16838,543635,294,Mon,6,2500005,510,2
16839,543636,294,Mon,3,2500005,510,1
16840,543652,294,Mon,0,2600002,3060,1
16841,543662,294,Mon,7,2700007,590,1
16842,543709,294,Mon,9,3200001,3890,1
16843,543728,294,Mon,4,3400001,850,1
16844,543733,295,Tue,6,1000001,420,1
16845,543734,295,Tue,3,1000003,250,1
16846,543735,295,Tue,13,1000005,130,1
16847,543736,295,Tue,0,1000007,250,1
16848,543737,295,Tue,14,1000008,250,1
16849,543738,295,Tue,13,1000008,130,1
16850,543739,295,Tue,8,1000010,250,1
16851,544210,295,Tue,8,1200003,510,1
16852,544211,295,Tue,6,1200005,250,1
16853,544212,295,Tue,12,1200005,250,1
16854,544213,295,Tue,17,1200007,250,1
16855,544214,295,Tue,17,1200008,250,1
16856,544215,295,Tue,17,1200009,250,1
16857,544216,295,Tue,7,1200009,250,1
16858,544217,295,Tue,4,1200010,250,1
16859,544218,295,Tue,7,1200010,250,1
16860,544219,295,Tue,13,1200015,340,1
16861,544220,295,Tue,17,1200021,480,1
16862,544221,295,Tue,4,1200021,510,1
16863,544222,295,Tue,7,1200021,510,1
16864,544223,295,Tue,0,1200032,680,1
16865,544224,295,Tue,17,1200032,680,1
16866,544225,295,Tue,4,1200032,680,1
16867,544226,295,Tue,14,1200032,680,1
16868,544494,295,Tue,0,1400003,510,1
16869,544661,295,Tue,7,1600002,510,1
16870,544662,295,Tue,3,1600002,510,1
16871,544663,295,Tue,10,1600003,510,1
16872,544683,295,Tue,4,1700002,290,1
16873,544684,295,Tue,6,1700007,1100,1
16874,544685,295,Tue,0,1700014,1440,1
16875,544707,295,Tue,7,1800001,2720,1
16876,544708,295,Tue,10,1800001,2720,1
16877,544709,295,Tue,10,1800002,1360,1
16878,544710,295,Tue,7,1800002,1360,1
16879,544764,295,Tue,6,2100005,1270,1
16880,544765,295,Tue,3,2100005,1270,1
16881,544766,295,Tue,3,2100006,1950,1
16882,544792,295,Tue,6,2300001,3400,1
16883,544793,295,Tue,7,2300001,2720,1
16884,544794,295,Tue,7,2300001,3400,1
16885,544813,295,Tue,0,2400003,1070,1
16886,544814,295,Tue,13,2400011,2140,1
16887,544827,295,Tue,6,2500001,510,1
16888,544828,295,Tue,3,2500002,420,1
16889,544829,295,Tue,10,2500003,510,1
16890,544847,295,Tue,16,2600005,1000,1
16891,544878,295,Tue,2,2800001,1190,1
16892,544879,295,Tue,17,2800001,1190,1
16893,544934,295,Tue,2,3400001,850,1
16894,544935,295,Tue,3,3400001,850,1
16895,544940,296,Web,12,1000001,420,1
16896,544941,296,Web,6,1000002,250,1
16897,544942,296,Web,3,1000010,250,1
16898,545387,296,Web,13,1200001,510,1
16899,545388,296,Web,6,1200003,510,1
16900,545389,296,Web,13,1200003,510,1
16901,545390,296,Web,4,1200003,510,1
16902,545391,296,Web,8,1200008,250,1
16903,545392,296,Web,6,1200008,250,1
16904,545393,296,Web,17,1200008,250,1
16905,545394,296,Web,7,1200011,420,1
16906,545395,296,Web,7,1200012,420,1
16907,545396,296,Web,6,1200020,340,1
16908,545397,296,Web,17,1200020,340,1
16909,545672,296,Web,7,1400001,850,1
16910,545673,296,Web,13,1400003,510,1
16911,545846,296,Web,8,1600002,510,1
16912,545847,296,Web,7,1600002,510,1
16913,545848,296,Web,0,1600003,510,1
16914,545868,296,Web,9,1700002,290,1
16915,545869,296,Web,13,1700003,2040,1
16916,545870,296,Web,3,1700010,1700,1
16917,545871,296,Web,0,1700015,940,1
16918,545872,296,Web,10,1700016,1440,1
16919,545885,296,Web,9,1800003,2380,1
16920,545896,296,Web,13,1900001,2870,1
16921,545939,296,Web,8,2100001,930,1
16922,545940,296,Web,6,2100001,930,1
16923,545941,296,Web,3,2100003,1020,1
16924,545957,296,Web,0,2200001,1700,1
16925,545958,296,Web,9,2200001,1700,1
16926,545977,296,Web,9,2300001,3400,1
16927,545978,296,Web,7,2300001,3400,1
16928,546002,296,Web,3,2500005,510,1
16929,546003,296,Web,7,2500005,510,1
16930,546004,296,Web,3,2500005,510,1
16931,546032,296,Web,4,2600003,2550,1
16932,546050,296,Web,12,2700002,420,1
16933,546051,296,Web,3,2700006,510,1
16934,546052,296,Web,3,2700009,420,1
16935,546065,296,Web,2,2800001,1190,1
16936,546143,297,Thu,13,1000009,250,1
16937,546720,297,Thu,5,1200012,420,1
16938,546721,297,Thu,3,1200013,510,1
16939,546722,297,Thu,13,1200015,190,1
16940,546723,297,Thu,15,1200017,190,1
16941,546724,297,Thu,5,1200020,340,1
16942,546725,297,Thu,10,1200021,510,1
16943,546726,297,Thu,12,1200025,510,1
16944,546727,297,Thu,2,1200027,340,1
16945,546728,297,Thu,3,1200029,340,1
16946,546729,297,Thu,5,1200032,680,1
16947,546956,297,Thu,4,1300001,1530,1
16948,547359,297,Thu,6,1600002,510,1
16949,547360,297,Thu,3,1600002,510,1
16950,547361,297,Thu,5,1600003,510,1
16951,547362,297,Thu,3,1600003,510,1
16952,547363,297,Thu,1,1600003,510,1
16953,547364,297,Thu,7,1600003,510,3
16954,547400,297,Thu,9,1700001,1700,1
